coicop,date,variable,values
Core inflation,2017-06-01,3-year inflation,0.004789561797092121
Core inflation,2017-07-01,1-year inflation,0.005172581818445907
Core inflation,2017-07-01,3-year inflation,0.00514172850990212
Core inflation,2017-08-01,1-year inflation,0.005494598275978789
Core inflation,2017-08-01,3-year inflation,0.004804869993828394
Core inflation,2017-09-01,1-year inflation,0.005231457977857419
Core inflation,2017-09-01,3-year inflation,0.00490121448872747
Core inflation,2017-10-01,1-year inflation,0.004837716818178431
Core inflation,2017-10-01,3-year inflation,0.004862071167704484
Core inflation,2017-11-01,1-year inflation,0.004694705337603915
Core inflation,2017-11-01,3-year inflation,0.0036261716793898036
Core inflation,2017-12-01,1-year inflation,0.004142438338910657
Core inflation,2017-12-01,3-year inflation,0.003597190696498704
Core inflation,2018-01-01,1-year inflation,0.0034745892524383304
Core inflation,2018-01-01,3-year inflation,0.0032175281085161517
Core inflation,2018-02-01,1-year inflation,0.0041075977509738544
Core inflation,2018-02-01,3-year inflation,0.003555478240514917
Core inflation,2018-03-01,1-year inflation,0.004552665994178374
Core inflation,2018-03-01,3-year inflation,0.003444306278740758
Core inflation,2018-04-01,1-year inflation,0.004390621714353982
Core inflation,2018-04-01,3-year inflation,0.003042809590889831
Core inflation,2018-05-01,1-year inflation,0.005097864672950095
Core inflation,2018-05-01,3-year inflation,0.003467281984511887
Core inflation,2018-06-01,1-year inflation,0.0032720752415734767
Core inflation,2018-06-01,3-year inflation,0.0034775040114366543
Core inflation,2018-07-01,1-year inflation,0.003741852512906639
Core inflation,2018-07-01,3-year inflation,0.0037879998893644447
Core inflation,2018-08-01,1-year inflation,0.003925553365742229
Core inflation,2018-08-01,3-year inflation,0.003470487389595207
Core inflation,2018-09-01,1-year inflation,0.0040451861798789434
Core inflation,2018-09-01,3-year inflation,0.003804858934216982
Core inflation,2018-10-01,1-year inflation,0.005337627583790398
Core inflation,2018-10-01,3-year inflation,0.004025192809825079
Core inflation,2018-11-01,1-year inflation,0.00325264880903357
Core inflation,2018-11-01,3-year inflation,0.00363294792338822
Core inflation,2018-12-01,1-year inflation,0.0036566841736989314
Core inflation,2018-12-01,3-year inflation,0.0036010188192764627
Core inflation,2019-01-01,1-year inflation,0.005115322169523845
Core inflation,2019-01-01,3-year inflation,0.0034756272777285856
Core inflation,2019-02-01,1-year inflation,0.00501030973319807
Core inflation,2019-02-01,3-year inflation,0.003947801808279807
Core inflation,2019-03-01,1-year inflation,0.004553388670756354
Core inflation,2019-03-01,3-year inflation,0.003405832294113276
Core inflation,2019-04-01,1-year inflation,0.006263654290767988
Core inflation,2019-04-01,3-year inflation,0.0040383333982558335
Core inflation,2019-05-01,1-year inflation,0.0042655348738954366
Core inflation,2019-05-01,3-year inflation,0.0036661083214540053
Core inflation,2019-06-01,1-year inflation,0.00517210180588353
Core inflation,2019-06-01,3-year inflation,0.004113520196217717
Core inflation,2019-07-01,1-year inflation,0.005061404699424602
Core inflation,2019-07-01,3-year inflation,0.0036240688541624394
Core inflation,2019-08-01,1-year inflation,0.005421070339978126
Core inflation,2019-08-01,3-year inflation,0.0036633040386149012
Core inflation,2019-09-01,1-year inflation,0.004732066355798771
Core inflation,2019-09-01,3-year inflation,0.0037588874499723426
Core inflation,2019-10-01,1-year inflation,0.004536395807191975
Core inflation,2019-10-01,3-year inflation,0.003985296838567031
Core inflation,2019-11-01,1-year inflation,0.00527732943180215
Core inflation,2019-11-01,3-year inflation,0.004074078444027843
Core inflation,2019-12-01,1-year inflation,0.005397843528588147
Core inflation,2019-12-01,3-year inflation,0.00413926619643615
Core inflation,2020-01-01,1-year inflation,0.004940447707471619
Core inflation,2020-01-01,3-year inflation,0.003989525605550249
Core inflation,2020-02-01,1-year inflation,0.00495105750346863
Core inflation,2020-02-01,3-year inflation,0.004235531365600781
Core inflation,2020-03-01,1-year inflation,0.004578107877938049
Core inflation,2020-03-01,3-year inflation,0.004020140937062556
Core inflation,2020-04-01,1-year inflation,0.005893549298048516
Core inflation,2020-04-01,3-year inflation,0.0045465773608444416
Core inflation,2020-05-01,1-year inflation,0.005042386500367415
Core inflation,2020-05-01,3-year inflation,0.004077406164673427
Core inflation,2020-06-01,1-year inflation,0.007819003103144685
Core inflation,2020-06-01,3-year inflation,0.004780049773542087
Core inflation,2020-07-01,1-year inflation,0.010346569005464604
Core inflation,2020-07-01,3-year inflation,0.004579824863603487
Core inflation,2020-08-01,1-year inflation,0.007046111481459268
Core inflation,2020-08-01,3-year inflation,0.004217647549462022
Core inflation,2020-09-01,1-year inflation,0.008098551690009512
Core inflation,2020-09-01,3-year inflation,0.0047278289462576945
Core inflation,2020-10-01,1-year inflation,0.007606892864709252
Core inflation,2020-10-01,3-year inflation,0.004813629448082927
Core inflation,2020-11-01,1-year inflation,0.006903910703127652
Core inflation,2020-11-01,3-year inflation,0.004052647498824349
Core inflation,2020-12-01,1-year inflation,0.007038319313851088
Core inflation,2020-12-01,3-year inflation,0.004341773148836968
Core inflation,2021-01-01,1-year inflation,0.007921300460089223
Core inflation,2021-01-01,3-year inflation,0.005054663576246932
Core inflation,2021-02-01,1-year inflation,0.008377536532566085
Core inflation,2021-02-01,3-year inflation,0.004858924411139539
Core inflation,2021-03-01,1-year inflation,0.008728113605299341
Core inflation,2021-03-01,3-year inflation,0.005000334462174546
Core inflation,2021-04-01,1-year inflation,0.007532345307336224
Core inflation,2021-04-01,3-year inflation,0.005288753436871599
Core inflation,2021-05-01,1-year inflation,0.009395821857415457
Core inflation,2021-05-01,3-year inflation,0.005272587060152835
Core inflation,2021-06-01,1-year inflation,0.007754138207881277
Core inflation,2021-06-01,3-year inflation,0.0057955179963246626
Core inflation,2021-07-01,1-year inflation,0.010690494715211716
Core inflation,2021-07-01,3-year inflation,0.005076680233056948
Core inflation,2021-08-01,1-year inflation,0.007771082384049329
Core inflation,2021-08-01,3-year inflation,0.0051098736228807895
Core inflation,2021-09-01,1-year inflation,0.006943067555438653
Core inflation,2021-09-01,3-year inflation,0.00553147795358005
Core inflation,2021-10-01,1-year inflation,0.008053096952866861
Core inflation,2021-10-01,3-year inflation,0.005466052036582116
Core inflation,2021-11-01,1-year inflation,0.011660773332915726
Core inflation,2021-11-01,3-year inflation,0.005999519673949434
Core inflation,2021-12-01,1-year inflation,0.010217985569468464
Core inflation,2021-12-01,3-year inflation,0.005582597136111945
Core inflation,2022-01-01,1-year inflation,0.00783809779191328
Core inflation,2022-01-01,3-year inflation,0.00571585038820958
Core inflation,2022-02-01,1-year inflation,0.008039545552057452
Core inflation,2022-02-01,3-year inflation,0.00533552925642191
Core inflation,2022-03-01,1-year inflation,0.008831105738440174
Core inflation,2022-03-01,3-year inflation,0.005901436508688596
Core inflation,2022-04-01,1-year inflation,0.010119054519029648
Core inflation,2022-04-01,3-year inflation,0.006089626762062567
Core inflation,2022-05-01,1-year inflation,0.009100114511151516
Core inflation,2022-05-01,3-year inflation,0.00627762617316164
Core inflation,2022-06-01,1-year inflation,0.010487735582499087
Core inflation,2022-06-01,3-year inflation,0.005728225160566636
Core inflation,2022-07-01,1-year inflation,0.011858726337591847
Core inflation,2022-07-01,3-year inflation,0.00581711177605322
Core inflation,2022-08-01,1-year inflation,0.011755708741118578
Core inflation,2022-08-01,3-year inflation,0.005610665362925771
Core inflation,2022-09-01,1-year inflation,0.012086993355211751
Core inflation,2022-09-01,3-year inflation,0.006408109963225406
Core inflation,2022-10-01,1-year inflation,0.012094693439445595
Core inflation,2022-10-01,3-year inflation,0.006926409869861605
Core inflation,2022-11-01,1-year inflation,0.01211838417618834
Core inflation,2022-11-01,3-year inflation,0.0072287165116491055
Core inflation,2022-12-01,1-year inflation,0.013034827700948918
Core inflation,2022-12-01,3-year inflation,0.007427061453797744
Core inflation,2023-01-01,1-year inflation,0.013851909473708362
Core inflation,2023-01-01,3-year inflation,0.007618589686853223
Core inflation,2023-02-01,1-year inflation,0.013509791755287989
Core inflation,2023-02-01,3-year inflation,0.007439491979686418
Core inflation,2023-03-01,1-year inflation,0.013415617204247096
Core inflation,2023-03-01,3-year inflation,0.008222664108385505
Core inflation,2023-04-01,1-year inflation,0.013864083599360576
Core inflation,2023-04-01,3-year inflation,0.008402076356686822
Core inflation,2023-05-01,1-year inflation,0.014607060852251458
Core inflation,2023-05-01,3-year inflation,0.008881654910984527
Core inflation,2023-06-01,1-year inflation,0.01311702958480199
Core inflation,2023-06-01,3-year inflation,0.008237740615631503
Core inflation,2023-07-01,1-year inflation,0.012315806630846545
Core inflation,2023-07-01,3-year inflation,0.00889838197431893
Core inflation,2023-08-01,1-year inflation,0.013487698957340186
Core inflation,2023-08-01,3-year inflation,0.008296166208551288
Core inflation,2023-09-01,1-year inflation,0.009329850257251172
Core inflation,2023-09-01,3-year inflation,0.007868323131279904
Core inflation,2023-10-01,1-year inflation,0.008101436455733446
Core inflation,2023-10-01,3-year inflation,0.007943904960595542
Core inflation,2023-11-01,1-year inflation,0.0081952023188338
Core inflation,2023-11-01,3-year inflation,0.008572436083738817
Core inflation,2023-12-01,1-year inflation,0.007733720154956246
Core inflation,2023-12-01,3-year inflation,0.00838545729889977
Core inflation,2024-01-01,1-year inflation,0.006818665023350447
Core inflation,2024-01-01,3-year inflation,0.008340322888795383
Core inflation,2024-02-01,1-year inflation,0.006487185017132037
Core inflation,2024-02-01,3-year inflation,0.008059520283377124
Core inflation,2024-03-01,1-year inflation,0.006778909710810416
Core inflation,2024-03-01,3-year inflation,0.008691847639203535
Core inflation,2024-04-01,1-year inflation,0.005451715118625057
Core inflation,2024-04-01,3-year inflation,0.008486489616697356
Core inflation,2024-05-01,1-year inflation,0.006215090454639329
Core inflation,2024-05-01,3-year inflation,0.008459450591990707
Core inflation,2024-06-01,1-year inflation,0.005540908902969252
Core inflation,2024-06-01,3-year inflation,0.008188054761430499
Core inflation,2024-07-01,1-year inflation,0.005465520277887246
Core inflation,2024-07-01,3-year inflation,0.008124882606370534
Core inflation,2024-08-01,1-year inflation,0.004893389731993226
Core inflation,2024-08-01,3-year inflation,0.00804204438195735
Core inflation,2024-09-01,1-year inflation,0.006290495424827641
Core inflation,2024-09-01,3-year inflation,0.00837881466833911
Core inflation,2024-10-01,1-year inflation,0.006885127374044025
Core inflation,2024-10-01,3-year inflation,0.008067890065423624
Core inflation,2024-11-01,1-year inflation,0.006462605106960522
Core inflation,2024-11-01,3-year inflation,0.00790848743261104
Core inflation,2024-12-01,1-year inflation,0.007585868680238293
Core inflation,2024-12-01,3-year inflation,0.008225309184049182
Core inflation,2025-01-01,1-year inflation,0.008680868628983384
Core inflation,2025-01-01,3-year inflation,0.008085883507711175
Core inflation,2025-02-01,1-year inflation,0.0076867778689616445
Core inflation,2025-02-01,3-year inflation,0.008048025326169108
Core inflation,2025-03-01,1-year inflation,0.006524809791808878
Core inflation,2025-03-01,3-year inflation,0.00804742233166299
Core inflation,2025-04-01,1-year inflation,0.0072466083572266405
Core inflation,2025-04-01,3-year inflation,0.007674827288230501
Core inflation,2025-05-01,1-year inflation,0.007152026964865564
Core inflation,2025-05-01,3-year inflation,0.0076262636903466656
Core inflation,2025-06-01,1-year inflation,0.006611927873748931
Core inflation,2025-06-01,3-year inflation,0.007290897950263396
Core inflation,2025-07-01,1-year inflation,0.006377657036627406
Core inflation,2025-07-01,3-year inflation,0.007139825016514151
Core inflation,2025-08-01,1-year inflation,0.008266281861068179
Core inflation,2025-08-01,3-year inflation,0.008769137758380468
