coicop,date,variable,values
Inflation sous-jacente,2011-01-01,Inflation sur 3 ans,0.004219577989975428
Inflation sous-jacente,2011-02-01,Inflation sur 1 an,0.004745695579464079
Inflation sous-jacente,2011-02-01,Inflation sur 3 ans,0.004439894396269912
Inflation sous-jacente,2011-03-01,Inflation sur 1 an,0.005889850262957809
Inflation sous-jacente,2011-03-01,Inflation sur 3 ans,0.004767594729790307
Inflation sous-jacente,2011-04-01,Inflation sur 1 an,0.004893710900667783
Inflation sous-jacente,2011-04-01,Inflation sur 3 ans,0.004764200891241759
Inflation sous-jacente,2011-05-01,Inflation sur 1 an,0.005139568696065027
Inflation sous-jacente,2011-05-01,Inflation sur 3 ans,0.004718527767769016
Inflation sous-jacente,2011-06-01,Inflation sur 1 an,0.005568080137295231
Inflation sous-jacente,2011-06-01,Inflation sur 3 ans,0.004864186306489349
Inflation sous-jacente,2011-07-01,Inflation sur 1 an,0.006007377272167064
Inflation sous-jacente,2011-07-01,Inflation sur 3 ans,0.0042670458499074445
Inflation sous-jacente,2011-08-01,Inflation sur 1 an,0.006353042078085796
Inflation sous-jacente,2011-08-01,Inflation sur 3 ans,0.004306442088757628
Inflation sous-jacente,2011-09-01,Inflation sur 1 an,0.008108522743145666
Inflation sous-jacente,2011-09-01,Inflation sur 3 ans,0.005418908284111772
Inflation sous-jacente,2011-10-01,Inflation sur 1 an,0.006885913129518832
Inflation sous-jacente,2011-10-01,Inflation sur 3 ans,0.005357935271220578
Inflation sous-jacente,2011-11-01,Inflation sur 1 an,0.006280946933564911
Inflation sous-jacente,2011-11-01,Inflation sur 3 ans,0.0052616073834985165
Inflation sous-jacente,2011-12-01,Inflation sur 1 an,0.006162458349396754
Inflation sous-jacente,2011-12-01,Inflation sur 3 ans,0.005181218466930714
Inflation sous-jacente,2012-01-01,Inflation sur 1 an,0.005136566627604648
Inflation sous-jacente,2012-01-01,Inflation sur 3 ans,0.005235398631283433
Inflation sous-jacente,2012-02-01,Inflation sur 1 an,0.005174192908321713
Inflation sous-jacente,2012-02-01,Inflation sur 3 ans,0.004910592270783706
Inflation sous-jacente,2012-03-01,Inflation sur 1 an,0.006307680793889444
Inflation sous-jacente,2012-03-01,Inflation sur 3 ans,0.005038380149561531
Inflation sous-jacente,2012-04-01,Inflation sur 1 an,0.0056898806237807836
Inflation sous-jacente,2012-04-01,Inflation sur 3 ans,0.005069419019989613
Inflation sous-jacente,2012-05-01,Inflation sur 1 an,0.00582010395550526
Inflation sous-jacente,2012-05-01,Inflation sur 3 ans,0.004725670951834164
Inflation sous-jacente,2012-06-01,Inflation sur 1 an,0.005812501327357631
Inflation sous-jacente,2012-06-01,Inflation sur 3 ans,0.004903749728967423
Inflation sous-jacente,2012-07-01,Inflation sur 1 an,0.006762933713578316
Inflation sous-jacente,2012-07-01,Inflation sur 3 ans,0.0045596554216409185
Inflation sous-jacente,2012-08-01,Inflation sur 1 an,0.005273492920519668
Inflation sous-jacente,2012-08-01,Inflation sur 3 ans,0.004098230567804715
Inflation sous-jacente,2012-09-01,Inflation sur 1 an,0.006271856801580849
Inflation sous-jacente,2012-09-01,Inflation sur 3 ans,0.005022138886811637
Inflation sous-jacente,2012-10-01,Inflation sur 1 an,0.006827406793070882
Inflation sous-jacente,2012-10-01,Inflation sur 3 ans,0.004735229313110506
Inflation sous-jacente,2012-11-01,Inflation sur 1 an,0.007251107188729642
Inflation sous-jacente,2012-11-01,Inflation sur 3 ans,0.004490585613570899
Inflation sous-jacente,2012-12-01,Inflation sur 1 an,0.006980562598846283
Inflation sous-jacente,2012-12-01,Inflation sur 3 ans,0.004690479617477125
Inflation sous-jacente,2013-01-01,Inflation sur 1 an,0.00822957877223805
Inflation sous-jacente,2013-01-01,Inflation sur 3 ans,0.004386974698480615
Inflation sous-jacente,2013-02-01,Inflation sur 1 an,0.008392230401356029
Inflation sous-jacente,2013-02-01,Inflation sur 3 ans,0.004592951194562325
Inflation sous-jacente,2013-03-01,Inflation sur 1 an,0.00863010703858047
Inflation sous-jacente,2013-03-01,Inflation sur 3 ans,0.00491736285703853
Inflation sous-jacente,2013-04-01,Inflation sur 1 an,0.008375098857513382
Inflation sous-jacente,2013-04-01,Inflation sur 3 ans,0.004713769976069848
Inflation sous-jacente,2013-05-01,Inflation sur 1 an,0.008174701485978868
Inflation sous-jacente,2013-05-01,Inflation sur 3 ans,0.004856137114680288
Inflation sous-jacente,2013-06-01,Inflation sur 1 an,0.008338811158191116
Inflation sous-jacente,2013-06-01,Inflation sur 3 ans,0.004902939323114709
Inflation sous-jacente,2013-07-01,Inflation sur 1 an,0.007987096079708461
Inflation sous-jacente,2013-07-01,Inflation sur 3 ans,0.005522512320453027
Inflation sous-jacente,2013-08-01,Inflation sur 1 an,0.0087675918474007
Inflation sous-jacente,2013-08-01,Inflation sur 3 ans,0.005792799231504014
Inflation sous-jacente,2013-09-01,Inflation sur 1 an,0.008089065550234977
Inflation sous-jacente,2013-09-01,Inflation sur 3 ans,0.0059154100173805435
Inflation sous-jacente,2013-10-01,Inflation sur 1 an,0.008162159896839742
Inflation sous-jacente,2013-10-01,Inflation sur 3 ans,0.0055869500662585
Inflation sous-jacente,2013-11-01,Inflation sur 1 an,0.01061995911575389
Inflation sous-jacente,2013-11-01,Inflation sur 3 ans,0.006085897306239226
Inflation sous-jacente,2013-12-01,Inflation sur 1 an,0.008463799391110282
Inflation sous-jacente,2013-12-01,Inflation sur 3 ans,0.00591516933616233
Inflation sous-jacente,2014-01-01,Inflation sur 1 an,0.006851792017641751
Inflation sous-jacente,2014-01-01,Inflation sur 3 ans,0.005289664294493013
Inflation sous-jacente,2014-02-01,Inflation sur 1 an,0.005964108045829973
Inflation sous-jacente,2014-02-01,Inflation sur 3 ans,0.004611726394035782
Inflation sous-jacente,2014-03-01,Inflation sur 1 an,0.00654463461917735
Inflation sous-jacente,2014-03-01,Inflation sur 3 ans,0.005325575967452826
Inflation sous-jacente,2014-04-01,Inflation sur 1 an,0.0069931501523508
Inflation sous-jacente,2014-04-01,Inflation sur 3 ans,0.005352494547833982
Inflation sous-jacente,2014-05-01,Inflation sur 1 an,0.007055470187690791
Inflation sous-jacente,2014-05-01,Inflation sur 3 ans,0.005464100509297306
Inflation sous-jacente,2014-06-01,Inflation sur 1 an,0.006120813941532739
Inflation sous-jacente,2014-06-01,Inflation sur 3 ans,0.005070375632380835
Inflation sous-jacente,2014-07-01,Inflation sur 1 an,0.005543683656407861
Inflation sous-jacente,2014-07-01,Inflation sur 3 ans,0.0049126733239124405
Inflation sous-jacente,2014-08-01,Inflation sur 1 an,0.005130957935292067
Inflation sous-jacente,2014-08-01,Inflation sur 3 ans,0.004541820178407386
Inflation sous-jacente,2014-09-01,Inflation sur 1 an,0.00600119888552133
Inflation sous-jacente,2014-09-01,Inflation sur 3 ans,0.005510659687115951
Inflation sous-jacente,2014-10-01,Inflation sur 1 an,0.005961412962387472
Inflation sous-jacente,2014-10-01,Inflation sur 3 ans,0.005508440729507724
Inflation sous-jacente,2014-11-01,Inflation sur 1 an,0.004949406897547555
Inflation sous-jacente,2014-11-01,Inflation sur 3 ans,0.006085468261607449
Inflation sous-jacente,2014-12-01,Inflation sur 1 an,0.005844577475794402
Inflation sous-jacente,2014-12-01,Inflation sur 3 ans,0.0059350481409997016
Inflation sous-jacente,2015-01-01,Inflation sur 1 an,0.005595456583773884
Inflation sous-jacente,2015-01-01,Inflation sur 3 ans,0.005476466305838936
Inflation sous-jacente,2015-02-01,Inflation sur 1 an,0.005273144194644108
Inflation sous-jacente,2015-02-01,Inflation sur 3 ans,0.004623682996056127
Inflation sous-jacente,2015-03-01,Inflation sur 1 an,0.0053942707286779015
Inflation sous-jacente,2015-03-01,Inflation sur 3 ans,0.005272826836407125
Inflation sous-jacente,2015-04-01,Inflation sur 1 an,0.00882239582202217
Inflation sous-jacente,2015-04-01,Inflation sur 3 ans,0.005774575604292654
Inflation sous-jacente,2015-05-01,Inflation sur 1 an,0.00959748930901044
Inflation sous-jacente,2015-05-01,Inflation sur 3 ans,0.005747198350564085
Inflation sous-jacente,2015-06-01,Inflation sur 1 an,0.007530086443387141
Inflation sous-jacente,2015-06-01,Inflation sur 3 ans,0.005334888823871513
Inflation sous-jacente,2015-07-01,Inflation sur 1 an,0.008295533355954503
Inflation sous-jacente,2015-07-01,Inflation sur 3 ans,0.005684358643983434
Inflation sous-jacente,2015-08-01,Inflation sur 1 an,0.008395162651252147
Inflation sous-jacente,2015-08-01,Inflation sur 3 ans,0.005327138278953726
Inflation sous-jacente,2015-09-01,Inflation sur 1 an,0.008517053132055875
Inflation sous-jacente,2015-09-01,Inflation sur 3 ans,0.006169678780384285
Inflation sous-jacente,2015-10-01,Inflation sur 1 an,0.008851616036766048
Inflation sous-jacente,2015-10-01,Inflation sur 3 ans,0.006194700883364063
Inflation sous-jacente,2015-11-01,Inflation sur 1 an,0.0034856110967702338
Inflation sous-jacente,2015-11-01,Inflation sur 3 ans,0.005457299026459765
Inflation sous-jacente,2015-12-01,Inflation sur 1 an,0.00390514844788115
Inflation sous-jacente,2015-12-01,Inflation sur 3 ans,0.00520736467287234
Inflation sous-jacente,2016-01-01,Inflation sur 1 an,0.0040991842820809
Inflation sous-jacente,2016-01-01,Inflation sur 3 ans,0.005190879387538948
Inflation sous-jacente,2016-02-01,Inflation sur 1 an,0.0035452402716803864
Inflation sous-jacente,2016-02-01,Inflation sur 3 ans,0.0038391856135941167
Inflation sous-jacente,2016-03-01,Inflation sur 1 an,0.004017323328513573
Inflation sous-jacente,2016-03-01,Inflation sur 3 ans,0.004540175105179131
Inflation sous-jacente,2016-04-01,Inflation sur 1 an,0.0033750763964769427
Inflation sous-jacente,2016-04-01,Inflation sur 3 ans,0.005124020973335638
Inflation sous-jacente,2016-05-01,Inflation sur 1 an,0.003757094303950652
Inflation sous-jacente,2016-05-01,Inflation sur 3 ans,0.0054094690610653855
Inflation sous-jacente,2016-06-01,Inflation sur 1 an,0.003892851034903584
Inflation sous-jacente,2016-06-01,Inflation sur 3 ans,0.004900896659797463
Inflation sous-jacente,2016-07-01,Inflation sur 1 an,0.004655636548756173
Inflation sous-jacente,2016-07-01,Inflation sur 3 ans,0.00540479050690141
Inflation sous-jacente,2016-08-01,Inflation sur 1 an,0.003989068864657278
Inflation sous-jacente,2016-08-01,Inflation sur 3 ans,0.004634362346045819
Inflation sous-jacente,2016-09-01,Inflation sur 1 an,0.003626992860387703
Inflation sous-jacente,2016-09-01,Inflation sur 3 ans,0.005066504381571392
Inflation sous-jacente,2016-10-01,Inflation sur 1 an,0.0038987555646620687
Inflation sous-jacente,2016-10-01,Inflation sur 3 ans,0.005210494935917914
Inflation sous-jacente,2016-11-01,Inflation sur 1 an,0.003591010308044571
Inflation sous-jacente,2016-11-01,Inflation sur 3 ans,0.003547538281429248
Inflation sous-jacente,2016-12-01,Inflation sur 1 an,0.004025136522523813
Inflation sous-jacente,2016-12-01,Inflation sur 3 ans,0.003903254445698753
Inflation sous-jacente,2017-01-01,Inflation sur 1 an,0.003457370898451351
Inflation sous-jacente,2017-01-01,Inflation sur 3 ans,0.00371888224789734
Inflation sous-jacente,2017-02-01,Inflation sur 1 an,0.004360216811538915
Inflation sous-jacente,2017-02-01,Inflation sur 3 ans,0.003476573541729694
Inflation sous-jacente,2017-03-01,Inflation sur 1 an,0.0034788551248074264
Inflation sous-jacente,2017-03-01,Inflation sur 3 ans,0.0037001065204650095
Inflation sous-jacente,2017-04-01,Inflation sur 1 an,0.004918683372562176
Inflation sous-jacente,2017-04-01,Inflation sur 3 ans,0.004489881882309805
Inflation sous-jacente,2017-05-01,Inflation sur 1 an,0.004203216881280878
Inflation sous-jacente,2017-05-01,Inflation sur 3 ans,0.004687429130788854
Inflation sous-jacente,2017-06-01,Inflation sur 1 an,0.005572647946187867
Inflation sous-jacente,2017-06-01,Inflation sur 3 ans,0.004789561797092121
Inflation sous-jacente,2017-07-01,Inflation sur 1 an,0.005172581818445907
Inflation sous-jacente,2017-07-01,Inflation sur 3 ans,0.00514172850990212
Inflation sous-jacente,2017-08-01,Inflation sur 1 an,0.005494598275978789
Inflation sous-jacente,2017-08-01,Inflation sur 3 ans,0.004804869993828394
Inflation sous-jacente,2017-09-01,Inflation sur 1 an,0.005231457977857419
Inflation sous-jacente,2017-09-01,Inflation sur 3 ans,0.00490121448872747
Inflation sous-jacente,2017-10-01,Inflation sur 1 an,0.004837716818178431
Inflation sous-jacente,2017-10-01,Inflation sur 3 ans,0.004862071167704484
Inflation sous-jacente,2017-11-01,Inflation sur 1 an,0.004694705337603915
Inflation sous-jacente,2017-11-01,Inflation sur 3 ans,0.0036261716793898036
Inflation sous-jacente,2017-12-01,Inflation sur 1 an,0.004142438338910657
Inflation sous-jacente,2017-12-01,Inflation sur 3 ans,0.003597190696498704
Inflation sous-jacente,2018-01-01,Inflation sur 1 an,0.0034745892524383304
Inflation sous-jacente,2018-01-01,Inflation sur 3 ans,0.0032175281085161517
Inflation sous-jacente,2018-02-01,Inflation sur 1 an,0.0041075977509738544
Inflation sous-jacente,2018-02-01,Inflation sur 3 ans,0.003555478240514917
Inflation sous-jacente,2018-03-01,Inflation sur 1 an,0.004552665994178374
Inflation sous-jacente,2018-03-01,Inflation sur 3 ans,0.003444306278740758
Inflation sous-jacente,2018-04-01,Inflation sur 1 an,0.004390621714353982
Inflation sous-jacente,2018-04-01,Inflation sur 3 ans,0.003042809590889831
Inflation sous-jacente,2018-05-01,Inflation sur 1 an,0.005097864672950095
Inflation sous-jacente,2018-05-01,Inflation sur 3 ans,0.003467281984511887
Inflation sous-jacente,2018-06-01,Inflation sur 1 an,0.0032720752415734767
Inflation sous-jacente,2018-06-01,Inflation sur 3 ans,0.0034775040114366543
Inflation sous-jacente,2018-07-01,Inflation sur 1 an,0.003741852512906639
Inflation sous-jacente,2018-07-01,Inflation sur 3 ans,0.0037879998893644447
Inflation sous-jacente,2018-08-01,Inflation sur 1 an,0.003925553365742229
Inflation sous-jacente,2018-08-01,Inflation sur 3 ans,0.003470487389595207
Inflation sous-jacente,2018-09-01,Inflation sur 1 an,0.0040451861798789434
Inflation sous-jacente,2018-09-01,Inflation sur 3 ans,0.003804858934216982
Inflation sous-jacente,2018-10-01,Inflation sur 1 an,0.005337627583790398
Inflation sous-jacente,2018-10-01,Inflation sur 3 ans,0.004025192809825079
Inflation sous-jacente,2018-11-01,Inflation sur 1 an,0.00325264880903357
Inflation sous-jacente,2018-11-01,Inflation sur 3 ans,0.00363294792338822
Inflation sous-jacente,2018-12-01,Inflation sur 1 an,0.0036566841736989314
Inflation sous-jacente,2018-12-01,Inflation sur 3 ans,0.0036010188192764627
Inflation sous-jacente,2019-01-01,Inflation sur 1 an,0.005115322169523845
Inflation sous-jacente,2019-01-01,Inflation sur 3 ans,0.0034756272777285856
Inflation sous-jacente,2019-02-01,Inflation sur 1 an,0.00501030973319807
Inflation sous-jacente,2019-02-01,Inflation sur 3 ans,0.003947801808279846
Inflation sous-jacente,2019-03-01,Inflation sur 1 an,0.004553388670756354
Inflation sous-jacente,2019-03-01,Inflation sur 3 ans,0.003405832294113276
Inflation sous-jacente,2019-04-01,Inflation sur 1 an,0.006263654290767988
Inflation sous-jacente,2019-04-01,Inflation sur 3 ans,0.0040383333982558335
Inflation sous-jacente,2019-05-01,Inflation sur 1 an,0.0042655348738954366
Inflation sous-jacente,2019-05-01,Inflation sur 3 ans,0.0036661083214540053
Inflation sous-jacente,2019-06-01,Inflation sur 1 an,0.00517210180588353
Inflation sous-jacente,2019-06-01,Inflation sur 3 ans,0.004113520196217717
Inflation sous-jacente,2019-07-01,Inflation sur 1 an,0.005061404699424602
Inflation sous-jacente,2019-07-01,Inflation sur 3 ans,0.0036240688541624394
Inflation sous-jacente,2019-08-01,Inflation sur 1 an,0.005421070339978126
Inflation sous-jacente,2019-08-01,Inflation sur 3 ans,0.0036633040386149012
Inflation sous-jacente,2019-09-01,Inflation sur 1 an,0.004732066355798771
Inflation sous-jacente,2019-09-01,Inflation sur 3 ans,0.0037588874499723426
Inflation sous-jacente,2019-10-01,Inflation sur 1 an,0.004536395807191975
Inflation sous-jacente,2019-10-01,Inflation sur 3 ans,0.003985296838567031
Inflation sous-jacente,2019-11-01,Inflation sur 1 an,0.00527732943180215
Inflation sous-jacente,2019-11-01,Inflation sur 3 ans,0.004074078444027843
Inflation sous-jacente,2019-12-01,Inflation sur 1 an,0.005397843528588147
Inflation sous-jacente,2019-12-01,Inflation sur 3 ans,0.00413926619643615
Inflation sous-jacente,2020-01-01,Inflation sur 1 an,0.004940447707471619
Inflation sous-jacente,2020-01-01,Inflation sur 3 ans,0.003989525605550249
Inflation sous-jacente,2020-02-01,Inflation sur 1 an,0.00495105750346863
Inflation sous-jacente,2020-02-01,Inflation sur 3 ans,0.004235531365600781
Inflation sous-jacente,2020-03-01,Inflation sur 1 an,0.004578107877938049
Inflation sous-jacente,2020-03-01,Inflation sur 3 ans,0.004020140937062556
Inflation sous-jacente,2020-04-01,Inflation sur 1 an,0.005893549298048516
Inflation sous-jacente,2020-04-01,Inflation sur 3 ans,0.0045465773608444416
Inflation sous-jacente,2020-05-01,Inflation sur 1 an,0.005042386500367415
Inflation sous-jacente,2020-05-01,Inflation sur 3 ans,0.004077406164673427
Inflation sous-jacente,2020-06-01,Inflation sur 1 an,0.007819003103144685
Inflation sous-jacente,2020-06-01,Inflation sur 3 ans,0.004780049773542087
Inflation sous-jacente,2020-07-01,Inflation sur 1 an,0.010346569005464604
Inflation sous-jacente,2020-07-01,Inflation sur 3 ans,0.004579824863603487
Inflation sous-jacente,2020-08-01,Inflation sur 1 an,0.007046111481459268
Inflation sous-jacente,2020-08-01,Inflation sur 3 ans,0.004217647549462022
Inflation sous-jacente,2020-09-01,Inflation sur 1 an,0.008098551690009512
Inflation sous-jacente,2020-09-01,Inflation sur 3 ans,0.0047278289462576945
Inflation sous-jacente,2020-10-01,Inflation sur 1 an,0.007606892864709252
Inflation sous-jacente,2020-10-01,Inflation sur 3 ans,0.004813629448082927
Inflation sous-jacente,2020-11-01,Inflation sur 1 an,0.006903910703127652
Inflation sous-jacente,2020-11-01,Inflation sur 3 ans,0.004052647498824349
Inflation sous-jacente,2020-12-01,Inflation sur 1 an,0.007038319313851088
Inflation sous-jacente,2020-12-01,Inflation sur 3 ans,0.004341773148836968
Inflation sous-jacente,2021-01-01,Inflation sur 1 an,0.007921300460089223
Inflation sous-jacente,2021-01-01,Inflation sur 3 ans,0.005054663576246932
Inflation sous-jacente,2021-02-01,Inflation sur 1 an,0.008377536532566085
Inflation sous-jacente,2021-02-01,Inflation sur 3 ans,0.004858924411139539
Inflation sous-jacente,2021-03-01,Inflation sur 1 an,0.008728113605299341
Inflation sous-jacente,2021-03-01,Inflation sur 3 ans,0.005000334462174546
Inflation sous-jacente,2021-04-01,Inflation sur 1 an,0.007532345307336224
Inflation sous-jacente,2021-04-01,Inflation sur 3 ans,0.005288753436871545
Inflation sous-jacente,2021-05-01,Inflation sur 1 an,0.009395821857415457
Inflation sous-jacente,2021-05-01,Inflation sur 3 ans,0.005272587060152835
Inflation sous-jacente,2021-06-01,Inflation sur 1 an,0.007754138207881277
Inflation sous-jacente,2021-06-01,Inflation sur 3 ans,0.0057955179963246626
Inflation sous-jacente,2021-07-01,Inflation sur 1 an,0.010690494715211716
Inflation sous-jacente,2021-07-01,Inflation sur 3 ans,0.005076680233056948
Inflation sous-jacente,2021-08-01,Inflation sur 1 an,0.007771082384049329
Inflation sous-jacente,2021-08-01,Inflation sur 3 ans,0.0051098736228807895
Inflation sous-jacente,2021-09-01,Inflation sur 1 an,0.006943067555438653
Inflation sous-jacente,2021-09-01,Inflation sur 3 ans,0.00553147795358005
Inflation sous-jacente,2021-10-01,Inflation sur 1 an,0.008053096952866861
Inflation sous-jacente,2021-10-01,Inflation sur 3 ans,0.005466052036582116
Inflation sous-jacente,2021-11-01,Inflation sur 1 an,0.011660773332915726
Inflation sous-jacente,2021-11-01,Inflation sur 3 ans,0.005999519673949434
Inflation sous-jacente,2021-12-01,Inflation sur 1 an,0.010217985569468464
Inflation sous-jacente,2021-12-01,Inflation sur 3 ans,0.005582597136111945
Inflation sous-jacente,2022-01-01,Inflation sur 1 an,0.00783809779191328
Inflation sous-jacente,2022-01-01,Inflation sur 3 ans,0.00571585038820958
Inflation sous-jacente,2022-02-01,Inflation sur 1 an,0.008039545552057452
Inflation sous-jacente,2022-02-01,Inflation sur 3 ans,0.00533552925642191
Inflation sous-jacente,2022-03-01,Inflation sur 1 an,0.008831105738440174
Inflation sous-jacente,2022-03-01,Inflation sur 3 ans,0.005901436508688596
Inflation sous-jacente,2022-04-01,Inflation sur 1 an,0.010119054519029648
Inflation sous-jacente,2022-04-01,Inflation sur 3 ans,0.006089626762062567
Inflation sous-jacente,2022-05-01,Inflation sur 1 an,0.009100114511151516
Inflation sous-jacente,2022-05-01,Inflation sur 3 ans,0.00627762617316164
Inflation sous-jacente,2022-06-01,Inflation sur 1 an,0.010487735582499087
Inflation sous-jacente,2022-06-01,Inflation sur 3 ans,0.005728225160566636
Inflation sous-jacente,2022-07-01,Inflation sur 1 an,0.011858726337591847
Inflation sous-jacente,2022-07-01,Inflation sur 3 ans,0.00581711177605322
Inflation sous-jacente,2022-08-01,Inflation sur 1 an,0.011755708741118578
Inflation sous-jacente,2022-08-01,Inflation sur 3 ans,0.005610665362925771
Inflation sous-jacente,2022-09-01,Inflation sur 1 an,0.012086993355211751
Inflation sous-jacente,2022-09-01,Inflation sur 3 ans,0.006408109963225406
Inflation sous-jacente,2022-10-01,Inflation sur 1 an,0.012094693439445595
Inflation sous-jacente,2022-10-01,Inflation sur 3 ans,0.006926409869861605
Inflation sous-jacente,2022-11-01,Inflation sur 1 an,0.01211838417618834
Inflation sous-jacente,2022-11-01,Inflation sur 3 ans,0.0072287165116491055
Inflation sous-jacente,2022-12-01,Inflation sur 1 an,0.013034827700948918
Inflation sous-jacente,2022-12-01,Inflation sur 3 ans,0.007427061453797744
Inflation sous-jacente,2023-01-01,Inflation sur 1 an,0.013851909473708362
Inflation sous-jacente,2023-01-01,Inflation sur 3 ans,0.007618589686853223
Inflation sous-jacente,2023-02-01,Inflation sur 1 an,0.013509791755287989
Inflation sous-jacente,2023-02-01,Inflation sur 3 ans,0.007439491979686418
Inflation sous-jacente,2023-03-01,Inflation sur 1 an,0.013415617204247096
Inflation sous-jacente,2023-03-01,Inflation sur 3 ans,0.008222664108385505
Inflation sous-jacente,2023-04-01,Inflation sur 1 an,0.013864083599360576
Inflation sous-jacente,2023-04-01,Inflation sur 3 ans,0.008402076356686822
Inflation sous-jacente,2023-05-01,Inflation sur 1 an,0.014607060852251458
Inflation sous-jacente,2023-05-01,Inflation sur 3 ans,0.008881654910984527
Inflation sous-jacente,2023-06-01,Inflation sur 1 an,0.01311702958480199
Inflation sous-jacente,2023-06-01,Inflation sur 3 ans,0.008237740615631503
Inflation sous-jacente,2023-07-01,Inflation sur 1 an,0.012315806630846545
Inflation sous-jacente,2023-07-01,Inflation sur 3 ans,0.008898381974318931
Inflation sous-jacente,2023-08-01,Inflation sur 1 an,0.013487698957340186
Inflation sous-jacente,2023-08-01,Inflation sur 3 ans,0.008296166208551288
Inflation sous-jacente,2023-09-01,Inflation sur 1 an,0.009329850257251172
Inflation sous-jacente,2023-09-01,Inflation sur 3 ans,0.007868323131279904
Inflation sous-jacente,2023-10-01,Inflation sur 1 an,0.008101436455733446
Inflation sous-jacente,2023-10-01,Inflation sur 3 ans,0.007943904960595542
Inflation sous-jacente,2023-11-01,Inflation sur 1 an,0.0081952023188338
Inflation sous-jacente,2023-11-01,Inflation sur 3 ans,0.008572436083738817
Inflation sous-jacente,2023-12-01,Inflation sur 1 an,0.007733720154956246
Inflation sous-jacente,2023-12-01,Inflation sur 3 ans,0.00838545729889977
Inflation sous-jacente,2024-01-01,Inflation sur 1 an,0.006818665023350447
Inflation sous-jacente,2024-01-01,Inflation sur 3 ans,0.008340322888795383
Inflation sous-jacente,2024-02-01,Inflation sur 1 an,0.006487185017132037
Inflation sous-jacente,2024-02-01,Inflation sur 3 ans,0.008059520283377124
Inflation sous-jacente,2024-03-01,Inflation sur 1 an,0.006778909710810416
Inflation sous-jacente,2024-03-01,Inflation sur 3 ans,0.008691847639203535
Inflation sous-jacente,2024-04-01,Inflation sur 1 an,0.005451715118625057
Inflation sous-jacente,2024-04-01,Inflation sur 3 ans,0.008486489616697356
Inflation sous-jacente,2024-05-01,Inflation sur 1 an,0.006215090454639329
Inflation sous-jacente,2024-05-01,Inflation sur 3 ans,0.008459450591990707
Inflation sous-jacente,2024-06-01,Inflation sur 1 an,0.005540908902969252
Inflation sous-jacente,2024-06-01,Inflation sur 3 ans,0.008188054761430499
Inflation sous-jacente,2024-07-01,Inflation sur 1 an,0.005465520277887246
Inflation sous-jacente,2024-07-01,Inflation sur 3 ans,0.008124882606370534
Inflation sous-jacente,2024-08-01,Inflation sur 1 an,0.004893389731993226
Inflation sous-jacente,2024-08-01,Inflation sur 3 ans,0.00804204438195735
Inflation sous-jacente,2024-09-01,Inflation sur 1 an,0.006290495424827641
Inflation sous-jacente,2024-09-01,Inflation sur 3 ans,0.00837881466833911
Inflation sous-jacente,2024-10-01,Inflation sur 1 an,0.006885127374044025
Inflation sous-jacente,2024-10-01,Inflation sur 3 ans,0.008067890065423624
Inflation sous-jacente,2024-11-01,Inflation sur 1 an,0.006462605106960522
Inflation sous-jacente,2024-11-01,Inflation sur 3 ans,0.00790848743261104
Inflation sous-jacente,2024-12-01,Inflation sur 1 an,0.007585868680238293
Inflation sous-jacente,2024-12-01,Inflation sur 3 ans,0.008225309184049182
Inflation sous-jacente,2025-01-01,Inflation sur 1 an,0.008680868628983384
Inflation sous-jacente,2025-01-01,Inflation sur 3 ans,0.008085883507711175
Inflation sous-jacente,2025-02-01,Inflation sur 1 an,0.0076867778689616445
Inflation sous-jacente,2025-02-01,Inflation sur 3 ans,0.008048025326169108
Inflation sous-jacente,2025-03-01,Inflation sur 1 an,0.006524809791808878
Inflation sous-jacente,2025-03-01,Inflation sur 3 ans,0.00804742233166299
Inflation sous-jacente,2025-04-01,Inflation sur 1 an,0.0072466083572266405
Inflation sous-jacente,2025-04-01,Inflation sur 3 ans,0.007674827288230501
Inflation sous-jacente,2025-05-01,Inflation sur 1 an,0.007152026964865564
Inflation sous-jacente,2025-05-01,Inflation sur 3 ans,0.0076262636903466656
Inflation sous-jacente,2025-06-01,Inflation sur 1 an,0.0066091468962221
Inflation sous-jacente,2025-06-01,Inflation sur 3 ans,0.007288008767439937
